,Unnamed: 0,시도,군구,관광지,내/외국인,총계(2022.01 ~ 2022.12),인원계,2022년 01월,2022년 02월,2022년 03월,2022년 04월,2022년 05월,2022년 06월,2022년 07월,2022년 08월,2022년 09월,2022년 10월,2022년 11월,2022년 12월,image_url,category
244,736,전남,순천시,팔마실내수영장,내국인,128144,128144,7226.0,5923.0,6879.0,5606.0,8226.0,14467.0,11511.0,16354.0,13185.0,13239.0,12816.0,12712.0,https://www.goldlake.co.kr/images/main/main-mbg3.jpg,체육관
245,739,전남,나주시,골드레이크CC,내국인,213091,213091,12982.0,12550.0,18033.0,20116.0,20851.0,20113.0,20007.0,20192.0,19264.0,20633.0,18629.0,9721.0,https://naju.museum.go.kr/images/kor/main/mVisual-img03.jpg,골프장
246,740,전남,나주시,국립나주박물관,내국인,289160,289160,6045.0,6785.0,11263.0,15830.0,32029.0,18043.0,17319.0,18636.0,22763.0,113722.0,17221.0,9504.0,https://upload.wikimedia.org/wikipedia/commons/2/21/%EB%82%98%EC%A3%BC%EA%B8%88%EC%84%B1%EA%B4%80.jpg,박물관
247,741,전남,나주시,금성관,내국인,131510,131510,967.0,7710.0,7870.0,12716.0,14876.0,13678.0,20166.0,14687.0,11352.0,14941.0,9425.0,3122.0,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1c8002d8-7745-4ca5-8d41-8d6610c963e6,곰탕
248,750,전남,나주시,빛가람전망대,내국인,183218,183218,14365.0,10723.0,12831.0,16359.0,18984.0,17256.0,14722.0,16463.0,14873.0,23083.0,13497.0,10062.0,https://www.gwangjuin.com/news/photo/202010/215420_67840_3117.jpg,전망대
249,752,전남,나주시,전남 산림자원연구소,내국인,126624,126624,3132.0,1222.0,1444.0,13416.0,18590.0,5875.0,8347.0,13920.0,14676.0,20474.0,18451.0,7077.0,https://cf.bstatic.com/xdata/images/hotel/max1024x768/447668314.jpg?k=501ff52511ae8a48f91695c41b7b9aafa5b37a026bac0388d950460045434d17&o=&hp=1,지방산림청
250,753,전남,나주시,중흥골드스파,내국인,283277,283277,4354.0,3924.0,2949.0,3323.0,22357.0,27066.0,67064.0,89697.0,14310.0,16795.0,17354.0,14084.0,https://yaimg.yanolja.com/v5/2023/03/22/11/641ae04ec409c4.56461313.jpg,"콘도,리조트"
251,755,전남,나주시,해피니스CC,내국인,210439,210439,11933.0,12096.0,17228.0,20063.0,21736.0,21014.0,19808.0,19299.0,18924.0,20667.0,18189.0,9482.0,https://thumbnews.nateimg.co.kr/view610///onimg.nate.com/orgImg/ns/2011/09/06/NISI20110906_0005088770_web.jpg,골프장
252,760,전남,광양시,광양실내수영장,내국인,223066,223066,14180.0,9822.0,12934.0,14611.0,18646.0,21947.0,24456.0,25041.0,20238.0,20892.0,20375.0,19924.0,https://img.khan.co.kr/news/2015/05/04/2015050401000438900031701.jpg,수영장
253,773,전남,광양시,마동저수지 생태공원,내국인,195317,195317,14899.0,14384.0,17695.0,19533.0,21618.0,18620.0,16026.0,15136.0,16790.0,14804.0,15451.0,10361.0,https://gwangyang.go.kr/tour/images/sub/sub02/sub0204_00.jpg,도시근린공원
254,779,전남,광양시,백운산등산로,내국인,710770,710770,44621.0,173334.0,44904.0,22588.0,43320.0,81379.0,45773.0,39182.0,74540.0,52290.0,54305.0,34534.0,https://cdn.bzeronews.com/news/photo/201703/219712_310994_5439.jpg,등산로
255,784,전남,광양시,섬진강 자전거길(섬진강 100리 테마로드),내국인,272381,272381,18087.0,28077.0,27341.0,35905.0,31145.0,31957.0,11610.0,20982.0,11903.0,19840.0,22025.0,13509.0,https://gwangyang.go.kr/galleryImgView.es?bid=0008&list_no=11087&seq=1,미분류
256,789,전남,광양시,청매실농원,내국인,299624,299624,2922.0,10392.0,118091.0,38377.0,15300.0,19824.0,22183.0,15998.0,20297.0,10337.0,18456.0,7447.0,https://gwangyang.go.kr/galleryImgView.es?bid=0008&list_no=11130&seq=6,"과일,채소재배"
257,790,전남,광양시,해오름육교 ,내국인,129783,129783,11760.0,11695.0,11748.0,12937.0,14953.0,11785.0,10906.0,8208.0,10906.0,9607.0,8182.0,7096.0,https://lh3.googleusercontent.com/proxy/7l_rUgwWJ5R25TX0iFd5P_y4rq5_Dfd6EEq2Z1gbuX-sMT3JhakegFVPVrpteXzFLmCugPtygiazpKCmmCpFfToJUvssBoVF4cyQ4zLggFi7IC1GVBvbpw,육교
258,796,전남,담양군,담양온천,내국인,153762,153762,11535.0,9128.0,8958.0,10207.0,13167.0,12556.0,13779.0,14441.0,12042.0,14972.0,15102.0,17875.0,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=72046952-ba47-42b3-ad2b-d38d28f96805,온천
259,800,전남,담양군,메타세쿼이아가로수길,내국인,462021,462021,19137.0,16616.0,15269.0,27496.0,52251.0,42349.0,34109.0,45485.0,35803.0,67753.0,81615.0,24138.0,https://lh3.googleusercontent.com/proxy/ZZBSxscFmEoXYEo49Nv9O4RqlalAvL60v7-VWpZz-wWmGE4Z9MmoVYCkONGB1CzVb13q1gFvJlIvQlNX3srMgy3D-ylPfxfKGWcTbuU6EL8kLcdxFuk,"관광,명소"
260,801,전남,담양군,메타프로방스,내국인,448070,448070,59352.0,47153.0,45935.0,42236.0,43166.0,45884.0,33832.0,27194.0,24699.0,31071.0,28199.0,19349.0,https://www.heritage.go.kr/unisearch/images/scenic_site/thumb/1629065.jpg,관광단지
261,802,전남,담양군,명옥헌원림,내국인,111236,111236,5900.0,6913.0,5649.0,2803.0,3922.0,3894.0,26182.0,23732.0,7276.0,4286.0,5256.0,15423.0,https://upload.wikimedia.org/wikipedia/commons/a/aa/KOCIS_Korea_Soswaewon_01_%287581350982%29.jpg,유적지
262,804,전남,담양군,소쇄원,내국인,126135,126135,6644.0,5382.0,5783.0,10177.0,15064.0,11550.0,10514.0,16517.0,11065.0,16501.0,12751.0,4187.0,https://lh3.googleusercontent.com/proxy/NslU_wM5W4QGcRELXYPRq2JVrAXtkNzeXUa8qrm8PtYLj1hvNkN_zSQXuVCFqkQiFe_eAAjFDPYgzlllvfTkqapVKyx_5X45nLMr-C6H1qoUuYaaEcI,문화유적
263,806,전남,담양군,용마루길,내국인,428907,428907,8914.0,41614.0,41640.0,71057.0,61700.0,52304.0,42711.0,29536.0,18258.0,27916.0,24861.0,8396.0,https://cdn.latimes.kr/news/photo/201910/33565_46915_3225.jpg,기아오토큐
264,807,전남,담양군,죽녹원,내국인,723346,723346,37977.0,35239.0,30482.0,54401.0,87305.0,71511.0,55633.0,79203.0,59888.0,107021.0,80037.0,24649.0,https://www.damyangcf.or.kr/modules/user/img/sub/img_gall1_4_1.jpg,숲
265,816,전남,담양군,해동문화예술촌,내국인,145277,145277,16664.0,12122.0,13445.0,8089.0,20634.0,19295.0,16698.0,11473.0,7400.0,6621.0,8120.0,4716.0,https://www.kjcc.co.kr/images/course/c3h1_01.jpg,전시관
266,817,전남,곡성군,광주CC,내국인,157330,157330,9275.0,9049.0,12975.0,14503.0,15842.0,15522.0,14960.0,14743.0,14366.0,14886.0,13698.0,7511.0,https://www.gokseong.go.kr/tour/ybmodule.file/smartour/smartour_tour/666x1/1710142799.jpg,골프장
267,820,전남,곡성군,도림사,내국인,251710,251710,9387.0,11374.0,14679.0,26368.0,60025.0,58792.0,21474.0,23021.0,7525.0,8674.0,6484.0,3907.0,https://www.gokseong.go.kr/tour/contents/7/tour10_rosepark4.jpg?build_20240313001?quality=50,"절,사찰"
268,823,전남,곡성군,섬진강 기차마을,내국인,647972,647972,13182.0,12838.0,14985.0,45173.0,293856.0,108707.0,12897.0,19981.0,24938.0,74889.0,19400.0,7126.0,https://cdn.ggoverallnews.co.kr/news/photo/202308/42579_37439_4051.jpg,"관광,명소"
